bipolar O
cell O
. O

All O
small O
bipolar O
cells O
examined O
also O
synapse O
with O
rod O
pedicles O
; O
the O
geometry O
of O
the O
connections O
and O
the O
types O
of O
synapses O
are O
the O
same O
for O
both O
rods O
and O
cones O
. O

The O
fact O
that O
small O
turtle O
bipolars O
can O
form O
both O
basal O
and O
invaginating O
contacts O
with O
a O
single O
cone O
indicates O
that O
the O
polarity O
of O
the O
postsynaptic O
response O
can O
not O
be O
predicted O
on O
the O
basis O
of O
the O
structure O
of O
the O
photoreceptor O
- O
to O
- O
bipolar O
cell O
synapse O
. O

Presynaptic O
cytomatrix O
protein O
bassoon O
is O
localized O
at O
both O
excitatory O
and O
inhibitory O
synapses O
of O
rat O
brain O
. O

Bassoon O
is O
a O
420 O
- O
kDa O
protein O
specifically O
localized O
at O
the O
active O
zone O
of O
presynaptic O
nerve O
terminals O
. O

It O
is O
thought O
to O
be O
involved O
in O
the O
structural O
organization O
of O
the O
neurotransmitter O
release O
site O
. O

We O
studied O
the O
distribution O
of O
Bassoon O
transcripts O
and O
protein O
in O
rat O
brain O
and O
assessed O
which O
types O
of O
presynaptic O
terminals O
contain O
the O
protein O
. O

As O
shown O
by O
in O
situ O
hybridization O
, O
Bassoon O
transcripts O
are O
widely O
distributed O
in O
the O
brain O
and O
occur O
primarily O
in O
excitatory O
neurons O
. O

In O
addition O
, O
examples O
of O
gamma O
- O
aminobutyric O
acid O
( O
GABA O
) O
- O
ergic O
neurons O
expressing O
Bassoon O
are O
detected O
. O

At O
the O
light O
microscopic O
level O
, O
Bassoon O
immunoreactivity O
is O
found O
in O
synaptic O
neuropil O
regions O
throughout O
the O
brain O
, O
with O
the O
strongest O
expression O
in O
the O
hippocampus B-BrainRegion
, O
the O
cerebellar B-BrainRegion
cortex I-BrainRegion
, O
and O
the O
olfactory B-BrainRegion
bulb I-BrainRegion
. O

Immunoelectron O
microscopy O
showed O
that O
Bassoon O
immunoreactivity O
is O
found O
in O
both O
asymmetric O
type O
1 O
and O
symmetric O
type O
2 O
synapses O
. O

Immunopositive O
asymmetric O
synapses O
include O
mossy O
fiber O
boutons O
and O
various O
spine O
and O
shaft O
synapses O
in O
the O
hippocampus B-BrainRegion
and O
mossy O
fiber O
terminals O
and O
parallel O
fiber O
terminals O
in O
the O
cerebellum B-BrainRegion
. O

Bassoon O
- O
containing O
symmetric O
synapses O
are O
observed O
, O
e O
. O

g O
. O

, O
between O
basket O
and O
granule O
cells O
in O
the O
hippocampus B-BrainRegion
, O
between O
Golgi O
cells O
and O
granule O
cells O
, O
and O
between O
basket O
cells O
and O
Purkinje O
cells O
in O
the O
cerebellum B-BrainRegion
. O

Within O
synaptic O
terminals O
, O
Bassoon O
appears O
highly O
concentrated O
at O
sites O
opposite O
to O
postsynaptic O
densities O
. O

In O
cultured O
hippocampal B-BrainRegion
neurons O
, O
Bassoon O
was O
found O
to O
colocalize O
with O
gamma O
- O
aminobutyric O
acid O
( O
GABA O
) O
( O
A O
) O
and O
glutamate O
( O
GluR1 O
) O
receptors O
. O

These O
data O
indicate O
that O
Bassoon O
is O
a O
component O
of O
the O
presynaptic O
apparatus O
of O
both O
excitatory O
glutamatergic O
and O
inhibitory O
gamma O
- O
aminobutyric O
acid O
( O
GABA O
) O
ergic O
synapses O
. O

Nigropedunculopontine O
projection O
in O
the O
rat O
: O
an O
anterograde O
tracing O
study O
with O
phaseolus O
vulgaris O
- O
leucoagglutinin O
( O
PHA O
- O
L O
) O
. O

The O
termination O
of O
the O
substantia B-BrainRegion
nigra I-BrainRegion
pars I-BrainRegion
reticulata I-BrainRegion
efferents O
in O
the O
nucleus B-BrainRegion
tegmenti I-BrainRegion
pedunculopontinus I-BrainRegion
was O
studied O
in O
the O
rat O
by O
using O
the O
anterograde O
tracer O
Phaseolus O
vulgaris O
- O
leucoagglutinin O
( O
PHA O
- O
L O
) O
. O

Both O
large O
and O
small O
injections O
of O
Phaseolus O
vulgaris O
- O
leucoagglutinin O
( O
PHA O
- O
L O
) O
in O
various O
portions O
of O
the O
substantia B-BrainRegion
nigra I-BrainRegion
pars I-BrainRegion
reticulata I-BrainRegion
labeled O
varicose O
fibers O
in O
the O
ipsilateral B-BrainRegion
and I-BrainRegion
contralateral I-BrainRegion
nucleus I-BrainRegion
tegmenti I-BrainRegion
pedunculopontinus I-BrainRegion
, O
subnucleus B-BrainRegion
dissipatus I-BrainRegion
as O
well O
as O
in O
the O
ipsilateral B-BrainRegion
nucleus I-BrainRegion
tegmenti I-BrainRegion
pedunculopontinus I-BrainRegion
, O
subnucleus B-BrainRegion
compactus I-BrainRegion
. O

However O
, O
the O
bulk O
of O
the O
nigral B-BrainRegion
fibers O
appeared O
to O
terminate O
in O
the O
medial B-BrainRegion
two I-BrainRegion
- I-BrainRegion
thirds I-BrainRegion
of I-BrainRegion
the I-BrainRegion
ipsilateral I-BrainRegion
subnucleus I-BrainRegion
dissipatus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
pedunculopontine I-BrainRegion
nucleus I-BrainRegion
and O
exhibited O
a O
discrete O
dorsoventral O
topographical O
pattern O
. O

The O
terminal O
plexus O
displayed O
patches O
of O
uneven O
density O
, O
which O
was O
partly O
due O
to O
the O
numerous O
fiber O
bundles O
passing O
through O
the O
pedunculopontine B-BrainRegion
nucleus I-BrainRegion
, O
but O
also O
to O
an O
obvious O
preference O
of O
nigral B-BrainRegion
fibers O
for O
some O
cells O
. O

Electron O
microscopic O
examination O
confirmed O
that O
nearly O
all O
of O
the O
varicosities O
observed O
in O
the O
light O
microscope O
contained O
synaptic O
vesicles O
and O
represented O
either O
terminal O
boutons O
or O
boutons O
en O
passant O
. O

The O
labeled O
boutons O
were O
elongated O
( O
average O
length O
: O
1 O
. O

5 O
microns O
) O
and O
consistently O
contained O
a O
prominent O
group O
of O
mitochondria O
. O

The O
results O
suggest O
that O
the O
nigral B-BrainRegion
input O
to O
the O
nucleus B-BrainRegion
tegmenti I-BrainRegion
pedunculopontinus I-BrainRegion
may O
be O
directed O
toward O
specific O
subpopulation O
( O
s O
) O
of O
pedunculopontine B-BrainRegion
neurons O
and O
may O
influence O
not O
only O
cells O
in O
the O
subnucleus B-BrainRegion
dissipatus I-BrainRegion
, O
but O
also O
in O
the O
subnucleus B-BrainRegion
compactus I-BrainRegion
. O

Cell O
division O
and O
cleavage O
orientation O
in O
the O
developing O
retina B-BrainRegion
are O
regulated O
by O
L O
- O
DOPA O
. O

Recent O
studies O
have O
highlighted O
a O
potential O
link O
between O
the O
cleavage O
orientation O
of O
a O
dividing O
neuroblast O
and O
the O
regulation O
of O
daughter O
cell O
fate O
in O
the O
developing O
vertebrate O
retina B-BrainRegion
. O

There O
is O
evidence O
to O
suggest O
that O
this O
process O
is O
at O
least O
partially O
regulated O
by O
the O
presence O
of O
the O
retinal B-BrainRegion
pigment O
epithelium O
( O
RPE O
) O
and O
/ O
or O
retinal B-BrainRegion
pigment O
epithelium O
( O
RPE O
) O
- O
derived O
factors O
. O

In O
addition O
to O
a O
lack O
of O
melanin O
in O
the O
retinal B-BrainRegion
pigment O
epithelium O
( O
RPE O
) O
, O
the O
albino O
retina B-BrainRegion
is O
characterized O
by O
abnormal O
patterns O
of O
cell O
proliferation O
and O
cellular O
organization O
during O
development O
as O
well O
as O
cell O
- O
type O
specific O
deficits O
in O
the O
adult O
. O

We O
examined O
mitotic O
spindle O
orientation O
in O
vivo O
in O
developing O
pigmented O
and O
albino O
rat O
retinae B-BrainRegion
along O
with O
other O
parameters O
of O
cell O
division O
to O
determine O
whether O
retinal B-BrainRegion
pigment O
epithelium O
( O
RPE O
) O
abnormalities O
in O
the O
albino O
influence O
these O
aspects O
of O
retinal B-BrainRegion
development O
. O

In O
the O
albino O
, O
mitotic O
indices O
were O
elevated O
, O
an O
excess O
of O
cells O
remained O
in O
the O
cell O
cycle O
, O
dividing O
cells O
were O
not O
so O
tightly O
apposed O
to O
the O
ventricular O
margin O
, O
and O
an O
excessive O
proportion O
of O
divisions O
was O
vertically O
oriented O
( O
i O
. O

e O
. O

, O
with O
the O
mitotic O
spindle O
aligned O
perpendicular O
to O
the O
plane O
of O
the O
neuroepithelium O
) O
. O

Administration O
of O
L O
- O
DOPA O
( O
a O
melanin O
precursor O
found O
at O
reduced O
concentrations O
in O
the O
hypopigmented O
eye O
) O
regulated O
the O
distribution O
of O
spindle O
orientations O
and O
reduced O
levels O
of O
mitosis O
in O
a O
manner O
consistent O
with O
an O
endogenous O
role O
in O
the O
control O
of O
these O
processes O
. O

These O
findings O
highlight O
the O
multiple O
roles O
that O
L O
- O
DOPA O
plays O
in O
the O
regulation O
of O
retinal B-BrainRegion
development O
and O
cast O
light O
on O
the O
diversity O
of O
anatomical O
abnormalities O
found O
in O
the O
albino O
visual O
system O
. O

J O
. O

Comp O
. O

Neurol O
. O

496 O
: O
369 O
- O
381 O
, O
2006 O
. O

( O
c O
) O
2006 O
Wiley O
- O
Liss O
, O
Inc O
. O

Retinogeniculate B-BrainRegion
projections O
in O
albino O
and O
ocularly O
hypopigmented O
rats O
. O

The O
retinogeniculate B-BrainRegion
fiber O
projections O
were O
studied O
by O
degeneration O
methods O
in O
several O
strains O
of O
rats O
with O
pigmentation O
in O
their O
eyes O
and O
pelts O
ranging O
from O
the O
intensely O
pigmented O
self O
phenotype O
to O
the O
albino O
. O

The O
ipsilateral O
retinogeniculate O
input O
in O
the O
self O
, O
Irish O
, O
and O
hooded O
rats O
, O
and O
rats O
with O
" O
bicolor O
fundus O
" O
is O
located O
medially O
within O
the O
dorsal B-BrainRegion
alteral I-BrainRegion
geniculate I-BrainRegion
nucleus I-BrainRegion
( O
LGd O
) O
and O
is O
seen O
as O
a O
single O
lamina O
of O
moderately O
dense O
degeneration O
. O

Ultrastructure O
of O
the O
Eimer O
' O
s O
organ O
of O
the O
star O
- O
nosed O
mole O
. O

The O
nose O
of O
the O
star O
- O
nosed O
mole O
consists O
of O
22 O
fleshy O
appendages O
that O
fan O
out O
from O
around O
the O
nostrils O
and O
are O
covered O
with O
specialized O
epidermal O
sensory O
receptors O
called O
Eimer O
' O
s O
organs O
. O

The O
Eimer O
' O
s O
organs O
of O
the O
star O
- O
nosed O
mole O
are O
domed O
epidermal O
papillae O
approximately O
40 O
to O
50 O
microns O
in O
diameter O
. O

The O
center O
of O
each O
papilla O
contains O
a O
column O
of O
stacked O
circular O
epidermal O
cells O
closely O
associated O
with O
five O
to O
ten O
neural O
processes O
that O
originate O
from O
three O
myelinated O
fibers O
in O
the O
underlying O
dermis O
. O

At O
middle O
and O
lower O
levels O
in O
the O
cell O
column O
, O
a O
single O
nerve O
fiber O
is O
located O
in O
the O
center O
of O
the O
column O
, O
enclosed O
by O
the O
epidermal O
cells O
which O
wrap O
around O
the O
fiber O
and O
form O
desmosomes O
between O
their O
own O
adjacent O
plasma O
membranes O
. O

An O
additional O
five O
to O
ten O
fibers O
travel O
up O
the O
sides O
of O
the O
column O
ensheathed O
in O
the O
margins O
of O
the O
epidermal O
cells O
. O

At O
the O
top O
of O
the O
cell O
column O
, O
the O
nerve O
fibers O
produce O
a O
repeated O
series O
of O
terminal O
swellings O
. O

These O
terminal O
swellings O
converge O
in O
the O
center O
of O
the O
column O
, O
where O
a O
single O
epidermal O
cell O
completely O
encapsulates O
each O
circular O
arrangement O
of O
nerve O
terminals O
. O

No O
synapses O
or O
other O
cellular O
junctions O
were O
observed O
between O
the O
nerve O
terminals O
where O
they O
converge O
within O
the O
cell O
column O
. O

There O
is O
a O
single O
Merkel O
- O
like O
ending O
at O
the O
base O
of O
the O
cell O
column O
, O
and O
a O
single O
encapsulated O
corpuscle O
beneath O
the O
cell O
column O
, O
in O
the O
connective O
tissue O
of O
the O
dermis O
. O

The O
structure O
of O
Eimer O
' O
s O
organs O
is O
consistent O
with O
a O
mechanoreceptive O
function O
. O

Ontogeny O
of O
the O
projections O
from O
the O
anteroventral B-BrainRegion
periventricular I-BrainRegion
nucleus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
in O
the O
female O
rat O
. O

Neurons O
in O
the O
anteroventral B-BrainRegion
periventricular I-BrainRegion
nucleus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
( O
AVPV O
) O
mediate O
a O
variety O
of O
autonomic O
functions O
. O

In O
adults O
they O
primarily O
innervate O
neuroendocrine B-BrainRegion
nuclei I-BrainRegion
in I-BrainRegion
the I-BrainRegion
periventricular I-BrainRegion
zone I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
, O
including O
the O
paraventricular B-BrainRegion
and I-BrainRegion
arcuate I-BrainRegion
nuclei I-BrainRegion
( O
PVH O
, O
ARH O
) O
. O

Ascending O
projections O
from O
the O
anteroventral B-BrainRegion
periventricular I-BrainRegion
nucleus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
( O
AVPV O
) O
also O
provide O
inputs O
to O
the O
ventrolateral B-BrainRegion
septum I-BrainRegion
( O
LSv O
) O
and O
the O
principal O
division O
of O
the O
bed B-BrainRegion
nuclei I-BrainRegion
of I-BrainRegion
the I-BrainRegion
stria I-BrainRegion
terminalis I-BrainRegion
( O
BSTp O
) O
. O

Consistent O
with O
a O
role O
in O
regulating O
preovulatory O
luteinizing O
hormone O
secretion O
, O
rostral O
projections O
from O
the O
anteroventral B-BrainRegion
periventricular I-BrainRegion
nucleus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
( O
AVPV O
) O
contact O
gonadotropin O
- O
releasing O
hormone O
( O
GnRH O
) O
neurons O
surrounding O
the O
vascular B-BrainRegion
organ I-BrainRegion
of I-BrainRegion
the I-BrainRegion
lamina I-BrainRegion
terminalis I-BrainRegion
( O
OVLT O
) O
. O

To O
study O
the O
development O
of O
these O
pathways O
, O
we O
placed O
implants O
of O
the O
lipophilic O
tracers O
DiI O
and O
CMDiI O
into O
the O
anteroventral B-BrainRegion
periventricular I-BrainRegion
nucleus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
( O
AVPV O
) O
of O
female O
rats O
ranging O
in O
age O
from O
embryonic O
day O
19 O
( O
E19 O
) O
through O
adulthood O
. O

The O
earliest O
projections O
targeted O
a O
population O
of O
gonadotropin O
- O
releasing O
hormone O
( O
GnRH O
) O
neurons O
, O
with O
apparent O
contacts O
from O
labeled O
fibers O
observed O
as O
early O
as O
embryonic O
day O
19 O
( O
E19 O
) O
. O

These O
connections O
appeared O
to O
be O
fully O
developed O
before O
birth O
, O
as O
similar O
numbers O
of O
appositions O
from O
anteroventral B-BrainRegion
periventricular I-BrainRegion
nucleus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
( O
AVPV O
) O
projections O
onto O
the O
gonadotropin O
- O
releasing O
hormone O
( O
GnRH O
) O
- O
immunoreactive O
cells O
were O
observed O
at O
all O
ages O
examined O
. O

Caudal O
projections O
were O
delayed O
relative O
to O
projections O
to O
the O
OVLT B-BrainRegion
. O

Labeled O
anteroventral B-BrainRegion
periventricular I-BrainRegion
nucleus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
( O
AVPV O
) O
fibers O
reached O
the O
PVH B-BrainRegion
during O
the O
first O
postnatal O
week O
, O
and O
fibers O
targeting O
the O
BSTp B-BrainRegion
and O
LSv B-BrainRegion
were O
not O
observed O
until O
the O
second O
and O
third O
postnatal O
weeks O
, O
respectively O
. O

Labeled O
anteroventral B-BrainRegion
periventricular I-BrainRegion
nucleus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
( O
AVPV O
) O
fibers O
were O
not O
seen O
in O
the O
ARH B-BrainRegion
of O
animals O
at O
any O
age O
. O

Our O
results O
demonstrate O
that O
projections O
from O
the O
anteroventral B-BrainRegion
periventricular I-BrainRegion
nucleus I-BrainRegion
of I-BrainRegion
the I-BrainRegion
hypothalamus I-BrainRegion
( O
AVPV O
) O
develop O
with O
both O
spatial O
and O
temporal O
specificity O
, O
innervating O
each O
target O
with O
a O
unique O
developmental O
profile O
. O

Intergeniculate B-BrainRegion
leaflet I-BrainRegion
: O
an O
anatomically O
and O
functionally O
distinct O
subdivision O
of O
the O
lateral B-BrainRegion
geniculate I-BrainRegion
complex I-BrainRegion
. O

The O
intergeniculate B-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
in O
the O
rat O
is O
a O
distinctive O
subdivision O
of O
the O
lateral B-BrainRegion
geniculate I-BrainRegion
complex I-BrainRegion
that O
participates O
in O
the O
regulation O
of O
circadian O
function O
through O
its O
projections O
to O
the O
circadian O
pacemaker O
, O
the O
suprachiasmatic B-BrainRegion
nucleus I-BrainRegion
( O
SCN O
) O
of O
the O
hypothalamus B-BrainRegion
. O

The O
present O
investigation O
was O
undertaken O
to O
provide O
a O
precise O
definition O
of O
the O
intergeniculate B-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
and O
a O
characterization O
of O
its O
neuronal O
organization O
including O
neuronal O
morphology O
, O
chemical O
phenotype O
, O
connections O
, O
and O
synaptic O
organization O
. O

The O
intergeniculate B-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
extends O
the O
entire O
rostrocaudal B-BrainRegion
length I-BrainRegion
of I-BrainRegion
the I-BrainRegion
geniculate I-BrainRegion
complex I-BrainRegion
and O
contains O
a O
distinct O
population O
of O
small O
to O
medium O
neurons O
. O

In O
Golgi O
preparations O
, O
the O
neurons O
are O
multipolar O
with O
dendrites O
largely O
confined O
to O
the O
intergeniculate B-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
. O

The O
neurons O
can O
be O
subdivided O
into O
three O
groups O
on O
the O
basis O
of O
neurotransmitter O
content O
and O
projections O
: O
( O
1 O
) O
neurons O
that O
contain O
GABA O
and O
neuropeptide O
Y O
and O
project O
to O
the O
suprachiasmatic B-BrainRegion
nucleus I-BrainRegion
( O
SCN O
) O
; O
( O
2 O
) O
neurons O
that O
contain O
GABA O
and O
enkephalin O
and O
project O
to O
the O
contralateral B-BrainRegion
intergeniculate I-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
; O
and O
( O
3 O
) O
a O
small O
group O
of O
neurons O
that O
projects O
to O
the O
suprachiasmatic B-BrainRegion
nucleus I-BrainRegion
( O
SCN O
) O
but O
not O
characterized O
as O
yet O
by O
neurotransmitter O
content O
. O

The O
intergeniculate B-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
receives O
dense O
, O
bilateral O
input O
from O
retinal B-BrainRegion
ganglion O
cells O
and O
dense O
substance O
P O
input O
of O
unknown O
origin O
. O

A O
number O
of O
neurons O
in O
the O
anterior B-BrainRegion
hypothalamic I-BrainRegion
area I-BrainRegion
and O
, O
particularly O
, O
the O
retrochiasmatic B-BrainRegion
area I-BrainRegion
project O
to O
the O
intergeniculate B-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
, O
and O
there O
are O
sparse O
projections O
from O
brainstem B-BrainRegion
monoamine O
and O
cholinergic O
neurons O
. O

The O
synaptic O
organization O
of O
the O
intergeniculate B-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
is O
complex O
with O
afferents O
terminating O
in O
glomerular O
complexes O
that O
include O
axoaxonic O
synaptic O
interactions O
. O

Virtually O
all O
intergeniculate B-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
afferents O
synapse O
upon O
dendrites O
and O
spines O
, O
with O
the O
densest O
synaptic O
input O
occurring O
on O
the O
distal O
portions O
of O
the O
dendritic O
arbor O
. O

The O
organization O
of O
the O
intergeniculate B-BrainRegion
leaflet I-BrainRegion
( O
IGL O
) O
and O
its O
connections O
as O
revealed O
in O
this O
analysis O
is O
in O
accord O
with O
its O
role O
in O
the O
integration O
of O
visual O
input O
with O
other O
information O
to O
provide O
feedback O
regulation O
of O
the O
suprachiasmatic B-BrainRegion
nucleus I-BrainRegion
( O
SCN O
) O
pacemaker O
. O

Functional O
morphologies O
of O
retinal B-BrainRegion
ganglion O
cells O
in O
the O
turtle O
. O

Retinal B-BrainRegion
ganglion O
cells O
in O
the O
turtle O
, O
Pseudemys O
scripta O
elegans O
, O
were O
examined O
by O
intracellular O
recording O
with O
a O
protocol O
of O
stationary O
and O
moving O
lights O
. O

Responses O
were O
apportioned O
among O
OFF O
, O
ON O
, O
and O
ON O
- O
OFF O
categories O
, O
and O
directional O
selectivity O
. O

Cells O
were O
injected O
with O
Neurobiotin O
, O
then O
later O
conjugated O
with O
avidin O
- O
horseradish O
peroxidase O
in O
standard O
procedure O
. O

Morphological O
analysis O
of O
the O
stained O
cells O
included O
measurements O
of O
soma O
and O
dendritic O
field O
sizes O
, O
dendritic O
stratification O
, O
number O
of O
cell O
processes O
, O
dendritic O
branchings O
, O
and O
dendritic O
symmetry O
ratios O
. O

ON O
and O
ON O
- O
OFF O
cells O
are O
at O
least O
bistratified O
, O
sometimes O
tristratified O
, O
in O
both O
sublaminae O
A O
and O
B O
whether O
directionally O
selective O
or O
not O
. O

OFF O
cells O
, O
in O
contrast O
, O
are O
monostratified O
, O
or O
at O
least O
confined O
to O
sublamina O
A O
. O

Morphological O
parameters O
of O
somal O
and O
dendritic O
field O
areas O
, O
branch O
point O
densities O
, O
and O
dendritic O
field O
asymmetries O
do O
not O
predict O
directional O
selectivity O
. O

Membrane O
polarization O
accompanying O
moving O
stimulation O
is O
discussed O
in O
terms O
of O
shunting O
inhibition O
and O
recording O
site O
. O

" O
Necklace O
olfactory O
glomeruli O
" O
form O
unique O
components O
of O
the O
rat O
primary O
olfactory O
system O
. O

A O
distinct O
subset O
of O
rat O
primary B-BrainRegion
olfactory I-BrainRegion
neurons O
was O
identified O
immunohistochemically O
by O
means O
of O
a O
polyclonal O
antibody O
against O
human O
placental O
antigen O
X O
- O
P2 O
( O
hPAX O
- O
P2 O
) O
, O
an O
